,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
128,1991-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.4
129,1991-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.4
130,1991-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.5
131,1991-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.5
132,1992-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.2
133,1992-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.9
134,1992-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
135,1992-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
136,1992-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.4
137,1992-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
138,1992-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
139,1992-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.9
140,1992-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.1
141,1992-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.1
142,1992-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.5
143,1992-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.1
144,1993-01,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.8
145,1993-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.0
146,1993-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
147,1993-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.3
148,1993-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.1
149,1993-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.1
150,1993-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.0
151,1993-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,85.2
152,1993-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
153,1993-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",347,84.7
