,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
123,1991-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.7
124,1991-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.7
125,1991-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.5
126,1991-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.7
127,1991-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.9
128,1991-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.9
129,1991-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.0
130,1991-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.3
131,1991-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.3
132,1992-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.2
133,1992-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.3
134,1992-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.3
135,1992-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,27.4
136,1992-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.0
137,1992-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.0
138,1992-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.1
139,1992-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.1
140,1992-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.3
141,1992-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.3
142,1992-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.6
143,1992-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.6
144,1993-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,28.8
145,1993-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.4
146,1993-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.5
147,1993-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.7
148,1993-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.7
149,1993-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.6
150,1993-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.6
151,1993-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.6
152,1993-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,29.7
153,1993-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,30.0
154,1993-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,30.3
155,1993-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,30.4
156,1994-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.0
157,1994-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.0
158,1994-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.1
159,1994-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.1
160,1994-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.2
161,1994-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.2
162,1994-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.2
163,1994-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.3
164,1994-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.3
165,1994-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.3
166,1994-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.3
167,1994-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.3
168,1995-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,31.4
169,1995-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.0
170,1995-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.4
171,1995-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.5
172,1995-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.5
173,1995-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.5
174,1995-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
175,1995-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
176,1995-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
177,1995-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
178,1995-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
179,1995-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.6
180,1996-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.7
181,1996-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.7
182,1996-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.7
183,1996-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,32.7
184,1996-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.0
185,1996-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.0
186,1996-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.1
187,1996-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.1
188,1996-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.4
189,1996-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.4
190,1996-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.5
191,1996-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.5
192,1997-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.5
193,1997-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.6
194,1997-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.7
195,1997-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,33.8
196,1997-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,34.7
197,1997-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,34.8
198,1997-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,34.9
199,1997-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,34.9
200,1997-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,34.9
201,1997-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.0
202,1997-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.4
203,1997-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.4
204,1998-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.7
205,1998-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.9
206,1998-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,35.9
207,1998-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.0
208,1998-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.1
209,1998-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.1
210,1998-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.2
211,1998-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.5
212,1998-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.8
213,1998-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.8
214,1998-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.8
215,1998-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,36.8
216,1999-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.2
217,1999-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.4
218,1999-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.4
219,1999-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.5
220,1999-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.7
221,1999-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.7
222,1999-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,37.7
223,1999-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.0
224,1999-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.1
225,1999-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.0
226,1999-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.3
227,1999-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.4
228,2000-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.4
229,2000-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.5
230,2000-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.6
231,2000-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.7
232,2000-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
233,2000-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
234,2000-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
235,2000-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
236,2000-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
237,2000-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
238,2000-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
239,2000-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,38.8
240,2001-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,39.0
241,2001-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,39.0
242,2001-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,39.0
243,2001-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
244,2001-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
245,2001-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
246,2001-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
247,2001-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
248,2001-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
249,2001-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
250,2001-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
251,2001-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
252,2002-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.0
253,2002-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.3
254,2002-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.3
255,2002-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.3
256,2002-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.3
257,2002-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,40.3
258,2002-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.0
259,2002-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.2
260,2002-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.2
261,2002-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.3
262,2002-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.7
263,2002-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.7
264,2003-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,41.7
265,2003-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,42.2
266,2003-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,42.3
267,2003-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,42.3
268,2003-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,42.3
269,2003-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,42.8
270,2003-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,43.2
271,2003-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,43.6
272,2003-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,43.8
273,2003-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,44.3
274,2003-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,44.3
275,2003-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,44.7
276,2004-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,44.7
277,2004-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,45.3
278,2004-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,45.6
279,2004-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,46.1
280,2004-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,46.4
281,2004-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,46.9
282,2004-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,47.0
283,2004-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,47.2
284,2004-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,47.8
285,2004-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,48.0
286,2004-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,48.0
287,2004-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,48.0
288,2005-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,48.0
289,2005-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.3
290,2005-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.3
291,2005-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.3
292,2005-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.9
293,2005-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.9
294,2005-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.9
295,2005-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.9
296,2005-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,49.9
297,2005-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,50.3
298,2005-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,50.3
299,2005-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,50.3
300,2006-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,52.4
