,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
264,2003-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,68.7
265,2003-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.7
266,2003-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.0
267,2003-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.1
268,2003-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.2
269,2003-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.5
270,2003-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,69.5
271,2003-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,70.2
272,2003-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,70.8
273,2003-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,71.4
274,2003-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,71.9
275,2003-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,72.0
276,2004-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,72.2
277,2004-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,72.7
278,2004-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,73.2
279,2004-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,74.0
280,2004-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,74.4
281,2004-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,74.5
282,2004-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,74.5
283,2004-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,75.3
284,2004-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,75.9
285,2004-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,76.2
286,2004-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,76.7
287,2004-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,76.7
288,2005-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,77.1
289,2005-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,77.4
290,2005-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.0
291,2005-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.2
292,2005-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.2
293,2005-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.4
294,2005-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.4
295,2005-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,78.6
296,2005-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,79.1
297,2005-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,79.3
298,2005-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,79.5
299,2005-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,79.4
300,2006-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,79.7
301,2006-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,80.1
302,2006-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,80.3
303,2006-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,81.1
304,2006-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,81.4
305,2006-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,81.6
306,2006-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,81.6
307,2006-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,82.2
308,2006-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,82.3
309,2006-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,82.6
310,2006-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,83.0
311,2006-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,83.0
312,2007-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,83.5
313,2007-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,84.4
314,2007-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,84.5
